content,publish_time,level
里卡多冲出去了又回来了,来自Android客户端,1
哎 那个失误,来自Android客户端,1
爷又进站lap41，换超软,来自Android客户端,1
爷出来还是第四，距博塔斯18s,来自Android客户端,1
胖子开始刷圈了，还是喜欢超软啊，队友喜欢软胎，两个人还真是,来自Android客户端,1
瓦片说没有碰到霍肯伯格,来自Android客户端,1
是霍肯伯格进弯上路肩颠起来,来自Android客户端,1
回放显示没问题,来自Android客户端,1
头哥退赛,来自Android客户端,1
爷现在距前车13s,来自Android客户端,1
瓦片，霍肯伯格事故经过调查，无需处理,来自Android客户端,1
ros刚刚又有失误,来自Android客户端,1
格罗斯让进站，神莲p房手忙脚乱,来自Android客户端,1
格罗斯让套圈马诺发生碰撞，刚好在pit口，两个人就都进来了,来自Android客户端,1
瓦片令人惊讶地上升到第六了,来自Android客户端,1
格罗斯让被罚5s,来自Android客户端,1
一闪而过的Nicholas hoult,来自Android客户端,1
好帅，没截到图,来自Android客户端,1
博塔斯tr被告知速度不错，说Kimi追上博塔斯大概只会在赛后,来自Android客户端,1
瓦片上升到第五，在爷后面12s,来自Android客户端,1
爷这场轮胎状况确实都一般啊,来自Android客户端,1
巴顿退赛,来自Android客户端,1
60圈了,来自Android客户端,1
一辆马诺退赛,来自Android客户端,1
看来就这样了，爷第四，瓦片第五，还有四圈,来自Android客户端,1
比赛结束，汉密尔顿冠军，ros，博塔斯二三，4到10依次是Kimi，瓦片，马萨，球王，霍肯伯格，科维亚特，格罗斯让(但格罗斯让还要加罚5s),来自Android客户端,1
"""I don't know what you guys are doing..."" (FP1)""I have no grip whatsoever. I cannot understand how can it be so difficult..."" (FP2)""Can we DO a lap or not?"" (FP2)""Do you want me to keep doing laps and laps, because I get nothing out of this..."" (FP2)“我不知道你们这些家伙都在干些啥......”（练习赛1）“我怎样都没有抓地力。我不明白怎么这么困难......”（练习赛2）“我们做飞驰圈还是不做？”（练习赛2）“你还想让我继续这样跑圈圈？因为我觉得这样根本没用.....”（练习赛2）",1楼,1
顶一顶,来自Android客户端,1
看了下面的一堆小小志的帖子，感觉要被人家和平演变了的样子。,来自手机贴吧,1
第一眼看到小kimi还以为是……,来自手机贴吧,1
去找肉饼他粑粑了,来自Android客户端,1
再生一个，再一个,来自iPhone客户端,1
那是窝头迷发的,2015-5-19 19:53,2
av画质,来自Android客户端,1
这胖子藏到哪儿去了~,来自Android客户端,1
眼睛花了,来自Android客户端,1
帽子和头盔换的好快,来自Android客户端,1
乃仔细看是不是有个戴帽子的胖纸,2015-5-17 20:04,2
放大图片看呗~,2015-5-17 22:49,2
FP1大家都是在找设定，看看FP2怎么样吧,2楼,1
怎么差这么多。。,4楼,1
lh打了鸡血了，其他不知轮胎一不一样，我没看一练不太清楚,2015-5-21 20:33,2
二练成绩出来没,2015-5-21 23:50,2
"Video - Ferrari's ride-height adjustment system链接中为视频：法拉利车体高速调节系统15 May 2015 FERRARIFerrari's 2015 machine, the SF15-T, boasts plenty of innovative features, among them this new system for altering the car's ride height...法拉利2015年的赛车SF-15T有很多创新元素，其中之一就是车体高度调节系统。http://www.formula1.com/content/fom-website/en/latest/technical/2015/5/video---ferrari-s-ride-height-control-system.html",1楼,1
本周摩纳哥,7楼,1
希望越来越好~,来自Android客户端,1
好帖顶一个,来自Android客户端,1
这个角度看车感脚怪怪的,来自手机贴吧,1
猫还是不遗余力的发帖，这个吧越来越乱七八糟了,来自Android客户端,1
加拿大加油,来自iPhone客户端,1
"[图片]Say what? The best of race radio in Bahrain巴林站精彩无线电：Kimi部分""Come on, blue flags! They just don't want to move, these people!""Kimi Raikkonen does his best impression of a commuter stuck in rush hour traffic as his late-race pursuit of Nico Rosberg is slowed by backmarkers.“赶紧出蓝旗呀！他们根本不想挪窝，那些家伙们！”Kimi在比赛尾声追击罗斯伯格的时候被套圈车影响了速度，这是他对被堵在车流高峰期的最佳吐槽。""Why do you think that the option is better? I can go faster on the prime than these options...""Raikkonen smells a podium at two-thirds distance, and wants to make sure Ferrari call their tyre strategy right.“你为啥觉得软胎好点儿？我用硬胎跑的比那些软胎们更快点儿......”Kimi在赛程2/3的时候嗅到到了领奖台的气味，他想弄清楚法拉利为他们定的轮胎策略是否正确。""So, gap to Kimi is now 8.5..."" (Tony Ross, Rosberg's race engineer)""Just don't tell me the gap anymore..."" (Nico Rosberg)Rosberg, usually keen to know as much information as possible, decides he'd rather not hear how close Raikkonen is to his gearbox in the closing stages of the race...“然后，现在距离Kimi8.5......”（托尼 罗斯，罗斯伯格的比赛工程师）“不要再跟我通报间距了......”（尼克 罗斯伯格）罗斯伯格一般很热衷于得到尽可能多的信息，这次他宁可不要在比赛尾声的时候再听到Kimi离他有多近......""Hey Iceman, you were great, I'm proud of you. Grande Kimi.""Ferrari team principal Maurizio Arrivabene leaves Raikkonen in no doubt as to how pleased he is with the Finn's second place finish.“嗨，闷骚，你太棒了，我为你骄傲。太棒了，Kimi。”法拉利车队领队阿里巴贝内让Kimi 清楚地明白他对于Kimi的第二名有多高兴。",来自iPhone客户端,1
比赛日：3.27-3.29,来自Android客户端,1
先放最新一期F1 Racing～图源见水印,来自Android客户端,1
马来站要不lz你开直播贴?,来自手机贴吧,1
雪邦国际赛道（Sepang International Circuit）是位于马来西亚雪兰莪州雪邦的赛车场，其承办的主要赛事包括一级方程式赛车马来西亚大奖赛、A1大奖赛和世界摩托车锦标赛马来西亚大奖赛等。雪邦赛道以其漂亮的赛车道、维修站、媒体中心和主看台而著名。但是也有人批评其赛道表面凹凸不平，而且赛道有微微下沉之势。这有可能与雪邦赛道是建在沼泽地上的原因有关。赛道是由著名的德国设计师赫尔曼·蒂尔克设计，他后来还设计了上海国际赛车场、巴林国际赛道和伊斯坦布尔赛道。主赛道通常以顺时针方向进行比赛，全长约为5.54公里，以大弯道和宽直道著名。它的赛道布局也很不寻常，有一个非常长的非常紧的发卡弯。此外，雪邦赛道还可以以另外的方式举行比赛。主赛道的北半部能独立使用，顺时针方向，全长2.71公里。它的南半部同样能单独举行比赛，顺时针方向，全长2.61公里。,来自Android客户端,1
正赛的时候我待在外边⊙_⊙没法直播,2015-3-25 19:29,2
Kimi今年荣升奶爸，让我们来看看这幸福的芬兰一家人的名字的含义吧~,1楼,1
"1. kimi在芬兰,KIMI是KIM的芬兰形式.在斯堪的纳维亚，Kim是Joakim的缩写。在法国，德国，波兰，Joakim是Jehoiachin或者Jehoiakim的缩略形式。根据James的福音书旁经，圣Joachim是圣anne的丈夫，也是圣母玛丽亚的父亲。Kimi的意思是：冉冉升起的君主~（kimi是F1世界冠军）要注意的是，kimi并不是英文名，如下图所示《男英文名大全》中，并没有kimi这个名字。",2楼,1
赞一个！,来自Android客户端,1
坐等~,来自Android客户端,1
kimi：使用国：芬兰含义/来历：KIM的昵称链接：http://www.behindthename.com/name/kimi,5楼,1
冉冉升起的君主！！！王者归莱！！！,来自iPhone客户端,1
kimi这名字叫起来很顺口,来自Android客户端,1
2.Räikkönen芬兰人大概过去的二三百年才开始有了姓氏，在此之前，通常都是用父亲的名字加上本人的名字，比如Pekka的儿子Raimo，来称呼一个人。芬兰人现今的姓，大多是以居住的地方的特征来演变过来，比如最常见的姓氏Jarvinen，是小湖的意思，Makinen，是小山，Peltonen是小片的田野。也有以动物作为姓氏的，比如Hevonen，是马的意思。有以个人的特征作为姓氏，比如Poskiparta，是长了络腮胡子的人。据说，Kimi的姓氏Räikkönen是因为kimi的祖先居住于某湖泊、河滩附近而来。,8楼,1
"3.Robin（儿子）Robin was originally a diminutive given name of Robert, derived from the prefix Rob- (hrod, Old Germanic, meaning ""fame""), and the suffix -in (Old French diminutive).肉饼是“罗伯特”的爱称，由字首Rob-（肉-）（hrod，古日耳曼语，含义“名誉”），和后缀-in（-饼）（古代法国的爱称）4.Minttu Virtanen明图 沃泰宁的姓Virtanen 是芬兰最常见的姓氏，相当于在中国姓“王”这么普通，含义是“小溪流”。（大妈明显是亚马逊河好不好）明图，MINTTU在芬兰语中的含义是“薄荷”~（大妈明明是榴莲好不好~）--------------------------------------------------------------------------------------------",9楼,1
等我找找他哥哥拉rami的名字含义~,10楼,1
好好好,来自iPhone客户端,1
"KIMI是Joakim的缩写，意思是“Rising or establishing of the Lord""＿冉冉升起的君主。",来自Android客户端,1
飘满薄荷的小溪,来自Android客户端,1
rami的生日好像也是有名称的诞辰日~具体再找找~,来自Android客户端,1
哈哈哈~~各种id,2015-5-18 15:19,2
你好，我是咸鱼超人9 我是阉狗,2015-5-18 21:24,2
,2015-5-18 20:29,2
表闹，你莱就这口味(&#x0CA5;_&#x0CA5;)偷偷告诉你，肉饼是薄荷馅的,2015-5-18 20:40,2
kr那边用啥做的皮~,2015-5-18 20:52,2
看成包皮也是醉了,2015-5-18 21:38,2
,2015-5-18 21:58,2
,2015-5-19 11:55,2
本周摩纳哥,34楼,1
我莱完美脸蛋,来自iPhone客户端,1
歪头五官放在我莱脸上怎么有点尼扣的感觉了,来自iPhone客户端,1
图片来自：红彗星二号的百度相册视频来自：优酷,通过百度相册上传,1
懒胖子,来自iPhone客户端,1
适合胖子,来自Android客户端,1
为啥是单人床,5楼,1
有张好床是很幸福的~,来自Android客户端,1
比我他他咯,来自Android客户端,1
哎呦不错……,来自Android客户端,1
对于睡神而言，其实床好不好无所谓吧,来自Android客户端,1
还有这种采访,来自iPhone客户端,1
问：为什么与瓦特尔关系那么好？答：跟他说话很轻松，他很诚实自然，以前跟他住的很近，现在也不远。问：会和瓦特尔一起分享冰激凌么？最喜爱哪款冰激凌？答：没有特别喜欢的，其实我没有像大家说的那么喜欢吃冰激凌。车队会准备足够的冰激凌和大家一起分享。via teandkimi,1楼,1
http://ferrari-4me.weebo.it/static/ASK_KIMI-_YT_CONVERSIONE_RL-800_CVJDMJ.mp4?v=8,来自iPhone客户端,1
因为基情,来自Android客户端,1
视频,2015-2-1 11:16,2
那时还没肿,来自WindowsPhone客户端,1
顶一顶,来自Android客户端,1
帮帮嗒,来自iPhone客户端,1
迈队情节,来自iPhone客户端,1
摩纳哥加油~,14楼,1
本周摩纳哥,21楼,1
本周摩纳哥,22楼,1
哈哈哈咳咳,来自WindowsPhone客户端,1
lz，删一下2L吧,来自Android客户端,1
噎死人不尝命,来自iPhone客户端,1
好的                  咳咳,2015-4-16 18:58,2
那你快删啊，还留着干什么,2015-4-16 20:03,2
着什么急  手机又不能删                  咳咳,2015-4-16 21:49,2
额，lz，应该可以删。,2015-4-16 21:52,2
wp的手机好像不可以吧,2015-4-17 0:44,2
我还以为是来捧场的  哎                  咳咳,2015-4-17 8:24,2
是个黑子，楼中楼里还有，也删了呗,2015-4-17 8:38,2
好可爱啊～真的很想我们胖纸哦快快长大呀～～,来自Android客户端,1
好像啊，比某个私生子漂亮百倍。,来自Android客户端,1
金毛狮王是经典,来自Android客户端,1
什么发型都爱,来自Android客户端,1
阉狗孙子回来吃屎,来自Android客户端,1
还是十年前鸡窝头最好看,来自Android客户端,1
问：会续约么？答：问车队吧。问：现任队友怎么样？答：和其他队友没区别。我认为我们是a good pair ！问：对孩子的期许？答：希望他健康快乐。问：还会再要孩子嘛？答：不知道，问妈妈吧。,来自Android客户端,1
棒棒哒,来自Android客户端,1
巴林站表现很重要，加油续约啊,来自Android客户端,1
估计会再要一个,来自iPhone客户端,1
再要一个呗,来自iPhone客户端,1
再造一个娃～～,来自iPhone客户端,1
本周摩纳哥,19楼,1
kimi镇楼,来自iPhone客户端,1
比我老吧,来自iPhone客户端,1
@被你声音打动 @豆瓣酱时代 @孤胆司令 @leonparte @酱油qixian,来自iPhone客户端,1
我又没见过你真人爆个照吧,来自Android客户端,1
比你老多了,来自iPhone客户端,1
这称呼。。为何这么麻烦,7楼,1
绝对比你老,来自iPhone客户端,1
现在看起来感觉好多了,来自Android客户端,1
本周摩纳哥,16楼,1
我也没见过你啊,2015-4-19 15:30,2
所以快爆照，我在莱吧都爆过了,2015-4-19 15:52,2
回复 leonparte ：照片不算，看不出来,2015-4-19 16:52,2
那我们晚上视频,2015-4-19 16:54,2
回复 leonparte ：,2015-4-19 16:58,2
好拉风是吧！,1楼,1
在淘宝店自己设计的吗，想要,来自iPhone客户端,1
楼主我也想要在哪里能买,来自iPhone客户端,1
店铺哪里没你设计的版，能给版我的吗,7楼,1
清晰度不好啊,来自Android客户端,1
目测楼主很漂亮,来自Android客户端,1
厉害~,来自Android客户端,1
背面大赞,来自Android客户端,1
这是什么鬼！！！这人是我啊！！,来自iPhone客户端,1
看到楼上说目测楼主很漂亮我就。。。算了。。,来自iPhone客户端,1
不错哦！,27楼,1
,2015-5-15 8:05,2
第一张也是你？,2015-5-18 10:12,2
回复 ice伊人艺 ：废话，项链和我朋友圈露脸的项链同一条。这件衣服我自己想的，仅此一件好么,2015-5-18 10:16,2
"Q:“Are you ill? Your voice sounds a bit cracked.”KR:“Yes, it does. But not because of vodka.”问：“你生病了吧？声音听起来有点儿怪怪的。”KR：“是的，爷病了。但不是伏特加造成的。”",1楼,1
大赞～,来自Android客户端,1
哈哈哈,来自Android客户端,1
此地无银,来自iPhone客户端,1
此地无银三百两,来自Android客户端,1
阉狗婊孙子@咸鱼超人9  给爷爷跪下吃屎，不然你会死的,来自Android客户端,1
"车迷：MCLARENFAN1968Package maybe better by the numbers in a controlled test environment but on a real track the uncontrollable elements kick in. Their biggest issue is traction. You can have all the power in the world possible but if you cant control the delivery then that power is wasted and the tyres wear out faster. Ferrari are able to close up quickly no doubts about that but after they close up they are unable to punch past the slower car just that easily. Definite lack of traction. The same is true of when Ferrari try to defend the mercs seem to find it easy to follow the dirty air off of the Ferraris, fanboys will say the mercs are so good now at following cars but just ask Hamilton and Nico who always complain of tyres going bunk following the other merc up front and even while following Seb's Ferrari in Spain so the problem is pretty clear, it's poor traction.法拉利的新套件可能在季中可控条件下的测试中表现很好，但在真实的赛道中不可控条件会影响赛车表现。最大的问题是牵引力。你可以让赛车拥有所有最大能力，但如果不能控制这种能力的表现那么就是浪费，轮胎会更快地衰竭。法拉利毫无疑问可以快速提升，但经过提升后他们仍无法轻易地摆脱过去慢车的阴影。牵引力太匮乏。可以看到当法拉利防守梅赛德斯的时候，梅奔很容易在脏气流中跟进法拉利赛车，车迷们会说梅奔现在赛车在跟车方面表现太好了，但你问问汉密尔顿和尼克 罗斯伯格他们一直在抱怨在跟随另一辆梅赛德斯赛车的时候轮胎抓地力变差，即使在西班牙跟随seb的法拉利赛车的时候也存在同样的问题，所以很清楚，牵引力缺乏。Ferrari needs to find out what it takes takes to fix it like fast be it suspension, more changes to aero or the setup of their blown wheels itself. They are squandering that title chance due to traction issues, they are not that far off when we weigh things out overall.法拉利需要尽快找出方案解决牵引力问题，就像解决悬挂问题那样，更多的空气动力学变化或他们吹气轮轴设置。由于牵引力问题他们在浪费争冠的机会，当整体问题解决的时候他们就不会被梅奔甩的那么远了。",1楼,1
顶一顶～,来自Android客户端,1
再顶一轮去睡觉~,5楼,1
牵引力,来自iPhone客户端,1
等问题解决了就没时间争冠了,来自Android客户端,1
可惜科斯塔背黑锅走了,来自Android客户端,1
等问题解决了都退役了,2015-5-21 12:45,2
不要说粗来，就算不退役恐怕也得不到车队支持争夺wdc了,2015-5-21 12:46,2
一楼配图与内容无关,来自Android客户端,1
莱科宁回忆过往：我非常感谢我的父母，他们过去很艰辛。我小时候还不懂，但我知道他们通宵了无数个夜晚，因为我们需要银行贷款好让我们去跑比赛。#人老了#,来自Android客户端,1
你也用成绩回报了 有大房子 有房子里的厕所了,来自iPhone客户端,1
发现我竟然顶过,来自iPhone客户端,1
新赛季希望各位积极来发帖，所以现在征集各站比赛负责直播大楼的楼主。帖子要求如下：标题应能让大家知道是直播贴，基本格式有就好了。内容应尽量包含赛道信息，数据，赛事前瞻，能看直播的视频地址。形式不限。开帖请尽量在周四车手会议前，最晚周六排位赛前需开，这样保证吧友们及时获取看比赛的信息。直播大楼楼主要求：如申请作某站直播楼楼主，请尽量保证能全程直播，如果不能，可以指定某一位或几位吧友帮忙直播，当然大家一起直播积极讨论也可以。希望直播某一站的楼主请在下面对应楼层回复，按回复先后顺序安排，特殊情况可大家商议。,1楼,1
1.澳大利亚 3.13-3.15,2楼,1
2 马来西亚 3.27-3.29,3楼,1
3. 中国 4.10-4.12,4楼,1
4. 巴林 4.17-4.19,5楼,1
5. 西班牙 5.8-5.10,6楼,1
6. 摩纳哥 5.22-5.24,7楼,1
7.加拿大 6.5-6.7,8楼,1
8.奥地利 6.19-6.21,9楼,1
9.英国 7.3-7.5,11楼,1
10.德国（待定）7.17-7.19,12楼,1
11.匈牙利 7.24-7.26,13楼,1
12比利时 8.21-8.23,14楼,1
13.意大利 9.4-9.6,15楼,1
14. 新加坡9.18-9.20,16楼,1
15日本9.25-9.27,17楼,1
16俄罗斯10.9-10.11,18楼,1
17美国10.23-10.25,19楼,1
18.墨西哥10.30-11.1,20楼,1
19巴西11.13-11.15,21楼,1
20.阿布扎比11.27-11.29,22楼,1
各站报名时间截止各站当周周二，大家都积极地来当楼主吧,23楼,1
@xiao菌菌 @℡Curtain__ @翼の伊武深司 @A大丶叔,24楼,1
@豆瓣酱时代 @大战卡斯特罗 @TT炫童 @Train_555 @斷線的小風箏,25楼,1
@Chattyforever @喷香槟前喝一口 @kimi的小破裤衩 @风静絮舞 @忆往昔626,26楼,1
@晴空万里0425 @墨染青夕,27楼,1
只会看不会播,来自Android客户端,1
第九站之后应该都可以,29楼,1
高考以后应该都可以,来自Android客户端,1
顶顶！！直播可能不行我估计我都看不了几场比赛不过吧里有直播一定会来捧场哒~,来自Android客户端,1
巴西丶墨西哥丶美国大概不行,2015-3-3 22:00,2
行啊，以后每一站之后就征集下一站的，到时候欢迎来啊,2015-3-4 22:09,2
可以呀，你直播很不错呀,2015-3-4 22:12,2
顶楼主,来自iPhone客户端,1
...只要不倒时差我倒应该没问题...但是我没直播过,来自Android客户端,1
第一站就我来吧,来自Android客户端,1
以后每站的征集就这里吧,来自iPhone客户端,1
以后每站的征集都在这里，第一站的楼主已经确定啦，后面的站大家随时都可以报名哦,37楼,1
从第八站开始以后的应该可以，但不确定。奥地利到比利时问题不大，后面的要看考啥大学了,来自手机贴吧,1
不过奥地利以后的开帖没问题，毕竟直播不是一两次了，开帖的流程什么的都记住了,来自手机贴吧,1
关于有吧友提到自己不够专业，其实大家都是车迷，也就是看的年份多少的问题，直播大楼的信息可以参考以下网站：新浪赛车（基本信息有，但更新不及时），虎扑赛车（有直播楼，基本信息都有，他们的信息来源主要就是英文的官网，所以准确度没问题，信息也很丰富）英文OK的可以直接看下面几个网站：F1官网（信息准确，全是英文，但都比较简单，大家看懂应该问题不大），autosport（新闻信息较多，比赛时有全程的英文文字直播）,42楼,1
帮顶~ 我可以补充信息 不过实在因为太忙了 很长时间连图片都不更新了~话说 能问一句 为什么大吧没有了吗？@跟着KIMI走  你申请了大吧对吗？,43楼,1
又要把帖子顶上来了，马来站有人直播么,来自手机贴吧,1
我可以直播排位赛，正赛可能没办法，所以还是希望马来站有人来直播，实在不行，我开直播楼，正赛各位帮忙直播一下,来自手机贴吧,1
这站通知晚了，还是我来吧。我先开楼，有吧友愿意接手的话最好了，最近实在太忙。,来自手机贴吧,1
中国站早点通知吧，去不了现场的吧友来当直播楼楼主吧！去了现场没信号也没时间直播啊。,47楼,1
完全可以有你自己的风格！加油！第一站直播主！,2015-3-4 22:04,2
靠你了,2015-3-4 22:02,2
每一站之后就开始准备征集下一站的吧,2015-3-4 22:09,2
我申请四五次都被驳回了。。,2015-3-13 22:27,2
回复 跟着KIMI走 ：我已经试着申请了 希望可以pass,2015-3-16 12:41,2
感觉不会吧 退役后可能会,2015-5-17 21:14,2
不像某些人过生日，许愿要别人的车,2015-5-18 15:16,2
结果是要来了别人的车，可惜,2015-5-18 15:41,2
来了,2015-5-19 22:04,2
"∑(⊙▽⊙""a————呼呼街 新装上市 魅惑众生 卓越品质 卫你而生！",3楼,1
一直都是一个懒货,来自iPhone客户端,1
同意楼上的。,来自手机贴吧,1
新赛季BBC的F1转播计划已经公布。BBC选择了马来西亚、巴林、加拿大、英国、匈牙利、比利时、日本、俄罗斯、巴西和阿布扎比站。SKY宣布不会再直播冬季测试，只会在News频道做实时更新。当然SKY会转播整个赛季。,1楼,1
赞一个哦。,2楼,1
sky比bbc好~,来自Android客户端,1
"Q:""Describe yourself. What are you made of?""KR:""Blood, flesh and bone like everybody else!""问：“描述一下你自己。你是由什么组成的？”KR：“血、肉和骨头，跟别人一样！”",1楼,1
顶一顶,来自Android客户端,1
问：去年的和今年有什么不一样？答：年份。我是记者我也想挪死他,来自Android客户端,1
醉得不行,来自iPhone客户端,1
猫猫，把五楼删掉,来自Android客户端,1
百看不厌,来自Android客户端,1
,2015-5-18 14:26,2
有笑容！！！,来自iPhone客户端,1
难得啊。。。。,11楼,1
海 中国的观众们大家好 还记得我是谁吗？ 对了！ 胖子！,来自iPhone客户端,1
●ｖ●,来自Android客户端,1
早上好,来自iPhone客户端,1
不管怎样，最终能让这么个木头一样的人知道在天朝有他的一群车迷在喜欢他，感到欣慰~,来自Android客户端,1
说实话我都没料到他有注意到天朝的车迷呢~,来自Android客户端,1
每年都要说几句汉语其实也挺累人的~,27楼,1
顺便酸死某些黑,来自Android客户端,1
有说过？,2015-5-18 14:34,2
2012年无懈可击 冠军表现，2014年感谢潍柴动力......,2015-5-18 14:36,2
回复 sljwxm ：这几句很难说吧 可能我没看视频、,2015-5-18 14:37,2
呲牙咧嘴~抓耳挠腮~然后后面的英文突然就感觉变得巨顺溜~,2015-5-18 14:38,2
回复 sljwxm ：12年那个好像看过，闭上眼肯定听不懂,2015-5-18 15:03,2
2002年的昨天，KR进入F1第一次登上领奖台。,来自Android客户端,1
是吗，过得好快,来自iPhone客户端,1
还有蒙蒙的时期,来自iPhone客户端,1
当年好青葱,来自Android客户端,1
从推特上扒下来的～,来自iPhone客户端,1
顶顶 胖纸这么多才多艺,来自Android客户端,1
其实他在弹棉花~,来自Android客户端,1
他真会弹么？没在服役的时侯学么？,来自Android客户端,1
原来他不是音痴？,来自Android客户端,1
文艺范,来自Android客户端,1
请听《卡车司机》，演唱者kimi raikkonen,2015-5-18 6:52,2
"(on his year in the army)（采访问到服役那年）Q:What did you shoot?KR:Nobody so far! 问：你射击过么？KR：目前为止没杀过人。Q:No, I mean what weaponry?KR:We all had AK47s. I’ve actually shot quite a different few types of gun. 问：不，我的意思是用过什么武器？KR：我们都有AK47.实际上我还用过很多不同类型的枪~",1楼,1
顶一顶～,来自Android客户端,1
顶一顶,来自iPhone客户端,1
他会不会哪天手贱想找人试试,来自Android客户端,1
话说胖纸到底知不知道自己这么萌这么搞笑,来自Android客户端,1
没杀过人,来自Android客户端,1
哈哈哈哈哈,来自iPhone客户端,1
本周摩纳哥,13楼,1
哈哈哈,来自Android客户端,1
"Q:""Kimi, how is the cooperation in the Team. Do you get along with everyone?""KR:""Yeah it´s fine. But they have a much harder time with me than with anyone else.""问：“Kimi，跟车队合作得怎么样？和每个人相处得怎样？”KR：“啊，挺好。但是与别人相比，跟我在一起可能会比较辛苦些。”Q:""What do you mean?""KR:""I am a bit lazy sometimes.""问：“啥意思？”KR：“我...有时候...有点儿...懒~”",1楼,1
顶一顶,来自Android客户端,1
只是有点儿？？,来自Android客户端,1
懒得处理关系呗,来自iPhone客户端,1
之前怕你麻烦没时间就默默转你帖子没艾特你,来自iPhone客户端,1
本周摩纳哥,9楼,1
懒~~~~~,12楼,1
够老实的,来自Android客户端,1
哈哈哈,来自Android客户端,1
看一次笑一次,18楼,1
kr宝么？,2015-5-18 19:14,2
回复 sljwxm ：啥，我是宝爷,2015-5-18 19:15,2
哦~我以为是@KR宝  呢~,2015-5-18 19:24,2
回复 sljwxm ：不是，我是潜水党被召唤出来的,2015-5-18 19:26,2
,2015-5-19 17:32,2
头哥此刻的眼神,来自iPhone客户端,1
窝头怨念的眼神,来自Android客户端,1
感觉到森森的怨念。。。,6楼,1
头哥好可怜,来自手机贴吧,1
这是一个悲伤的故事…,来自iPhone客户端,1
头哥内心：“我一定会回来的”,来自Android客户端,1
v4启动对窝头怨能屏蔽中,来自Android客户端,1
头哥又开始蓄须明志了,来自手机贴吧,1
偷偷哥好可怜,来自Android客户端,1
头头哥和小窝窝的感觉果然一样一样,来自Android客户端,1
啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,来自Android客户端,1
啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦啦,来自Android客户端,1
呵呵呵,来自Android客户端,1
讨论换尿不湿吗,来自iPhone客户端,1
顶一顶,来自Android客户端,1
儿子头有这么大,来自Android客户端,1
大家好，我是咸鱼超人9，我是阉狗,来自Android客户端,1
顶一顶,来自Android客户端,1
本周摩纳哥,14楼,1
占个一楼,来自Android客户端,1
赛道信息中文名称：加泰罗尼亚赛道英文名称：Circuit de Catalunya地理位置：欧洲，西班牙，加泰罗尼亚省，巴塞罗那市所在时区：GMT+1经纬度：南纬41°34′12〃； 东经2°15′40〃建成年代：1991年赛道长度：4.655公里弯道 数：16单圈记录：1分21秒670，基米·莱科宁，法拉利车队，2008 年主要赛事：F1世界一级方程式锦标赛国际摩托车联盟世界摩托车大奖赛GP2 西班牙GT赛德国房车大师赛,来自Android客户端,1
比赛时间:周日正赛 2015年5月10日20:00,来自Android客户端,1
轮胎：在西班牙大奖赛上，倍耐力将带来 P Zero 橙色硬胎和白色中性胎——今年轮胎系列中最硬配方的两款轮胎。加泰罗尼亚赛道素来对轮胎压力较大，且今年的比赛温度也将较高。,来自Android客户端,1
赛事历史加泰罗尼亚赛道于1991年落成，并于当年开始举办一级方程式西班牙大奖赛。赛道建成后，恰逢巴塞罗那于1992年举办夏季奥林匹克运动会，于是这条赛道也被用于奥运会公路自行车计时赛的起点和终点。该赛道不应与坐落于巴塞罗那城内的蒙特惠奇赛道（Montjuïc circuit）混淆，后者在1969年至1975年间承办了四届西班牙大奖赛。这条赛道曾经见证过许多经典的比赛时刻。在1991年西班牙大奖赛上，艾尔顿·塞纳和尼格尔·曼塞尔（Nigel Mansell）为了争夺亚军位置在大直道上进行了激烈拼抢，最终曼塞尔成功地占据了优势位置。在1994年西班牙大奖赛上，迈克尔·舒马赫的赛车遭遇故障，只能挂五个档位，但他最终还是努力保住了第二的位置。在 1996年西班牙大奖赛上，舒马赫在大雨中夺得了他在法拉利车队的首个冠军。1999年西班牙大奖赛则以全场仅发生了一次超车而著称。2001年西班牙大奖赛上，米卡·哈基宁在最后一圈遭遇离合器故障，将冠军拱手送给了舒马赫。在2006年西班牙大奖赛上，费尔南多·阿隆索成为第一个在此主场赛道上夺冠的西班牙车手。2008年西班牙大奖赛上，海基·科瓦莱宁的赛车因为轮辋断裂在9号弯以240 km/h（149 mph）的速度冲出赛道，并以130 km/h（81 mph）的速度撞上轮胎护墙。科瓦莱宁暂时失去了意识并受到了轻微的脑震荡，幸而其身体并无大碍。,来自Android客户端,1
